Cmmn_Nm,Cnctntd,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,ffd_r,resdept_r,drainagecl,drainagecl_Levels,soimoistdept_r,flodfreqcl,flodfreqcl_Levels,floddurcl,floddurcl_Levels,pondfreqcl,pondfreqcl_Levels,ponddurcl,ponddurcl_Levels,awc_r,aws.x,aws.y,dbthirdbar_r,dbovendry_r,om_r,claytotal_r,sandtotal_r,silttotal_r
Marbled Salamander,"Marbled Salamander, 41.397242, -74.224897",10.550000000000011,9.4,0.2700000047683716,883.6,27.750000000000057,-6.949999999999989,34.7,21.850000000000023,-0.049999999999954525,21.850000000000023,-1.0499999999999545,1241.6000000000001,120.80000000000001,76.2,13.8,349.8,249.5,349.8,253.20000000000002,170,0,2,Somewhat excessively drained,201,1,None,NA,NA,1,None,NA,NA,NA,5.099999964237213,5.099999964237213,NA,NA,NA,NA,NA,NA
Marbled Salamander,"Marbled Salamander, 41.4041586434, -71.9346089379",10.850000000000023,6.9,0.22999999523162842,798.1,26.05000000000001,-4.149999999999977,30.200000000000003,7.650000000000034,18.350000000000023,21.05000000000001,0.7500000000000568,1259.1000000000001,121.4,91,9.200000000000001,334.8,291.40000000000003,302.6,294,165,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.14478787833994086,18.395789438564528,18.395789438564528,1.4433939456939697,1.4664242424242426,3.493939393939394,9.229813664596273,57.826086956521735,32.94409937888199
Marbled Salamander,"Marbled Salamander, 41.408206, -72.687015",10.850000000000023,7.7,0.24300000667572022,826.9000000000001,26.850000000000023,-4.849999999999966,31.700000000000003,7.250000000000057,0.25000000000005684,21.350000000000023,0.25000000000005684,1419.2,131.3,101.10000000000001,8.200000000000001,383,326.40000000000003,350.70000000000005,326.40000000000003,165,38,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.1210526286771423,8.687349308237255,8.687349308237255,1.291842073986405,1.4448571428571428,4.35526315848294,4.776315789473684,55.723684210526315,31.605263157894736
Marbled Salamander,"Marbled Salamander, 41.415934, -72.336473",11.050000000000011,7.6000000000000005,0.2380000114440918,825.9000000000001,27.150000000000034,-4.649999999999977,31.8,7.550000000000011,0.5500000000000114,21.650000000000034,0.5500000000000114,1287.1000000000001,119.10000000000001,91.60000000000001,8.4,346.8,298.2,315.20000000000005,298.2,165,61,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.08605263280486199,13.48920015098527,13.48920015098527,1.435197342383234,1.4388815789473686,0.7407894741841836,4.184210526315789,72.88815789473684,22.92763157894737
Marbled Salamander,"Marbled Salamander, 41.429276, -71.593423",10.750000000000057,5.800000000000001,0.20199999809265137,778.8000000000001,24.850000000000023,-3.5499999999999545,28.400000000000002,8.250000000000057,17.850000000000023,20.650000000000034,1.0500000000000114,1312.4,134.6,94.4,11.100000000000001,358,299.3,308.8,307.90000000000003,165,201,2,Somewhat excessively drained,201,1,None,NA,NA,1,None,NA,NA,0.07430303044842951,12.235500009804964,12.235500009804964,1.4584848403930664,1.4806060606060607,0.8138787676890691,2.466666637767445,82.75272776285807,14.78060624671705
Marbled Salamander,"Marbled Salamander, 41.434341874, -72.8861462956",10.750000000000057,8.1,0.24900000095367433,840.3000000000001,27.250000000000057,-5.249999999999943,32.5,12.450000000000045,-0.049999999999954525,21.55000000000001,-0.049999999999954525,1424,131.3,100.9,7.800000000000001,381,323.3,353.90000000000003,323.3,165,0,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,NA,11.466341538945349,11.466341538945349,NA,NA,NA,NA,NA,NA
Marbled Salamander,"Marbled Salamander, 41.44044174, -71.76575413",10.950000000000045,6.5,0.21800000667572023,798.4000000000001,25.850000000000023,-4.0499999999999545,29.900000000000002,8.650000000000034,18.350000000000023,21.150000000000034,0.8500000000000227,1224.9,121.5,88.10000000000001,9.9,327.70000000000005,282,292.7,286.40000000000003,165,49,6,Poorly drained,8,1,None,NA,NA,1,None,NA,NA,0.12386904701235747,22.105499918460847,22.105499918460847,1.7395833118685655,1.7607142857142855,2.667261909471736,5.157575757575757,64.68484848484849,30.157575757575756
Marbled Salamander,"Marbled Salamander, 41.4673206769, -72.5440317672",10.650000000000034,8.6,0.2579999923706055,838.8000000000001,27.55000000000001,-5.649999999999977,33.2,6.750000000000057,-0.14999999999997726,21.450000000000045,-0.14999999999997726,1462.2,136.70000000000002,104.4,8.200000000000001,394.5,335.40000000000003,362.70000000000005,335.40000000000003,165,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.09830303214716189,13.461931907656519,13.461931907656519,1.430000032078136,1.5152121212121212,0.3715151541612365,4.918181818181818,65.08181818181818,30
Marbled Salamander,"Marbled Salamander, 41.493643, -72.238795",10.550000000000011,8.700000000000001,0.26099998950958253,837.4000000000001,27.55000000000001,-5.849999999999966,33.4,6.650000000000034,-0.14999999999997726,21.350000000000023,-0.14999999999997726,1462.8000000000002,134.9,105.9,8.1,394.20000000000005,343,355.40000000000003,343,165,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.14478787833994086,18.395789438564528,18.395789438564528,1.4433939456939697,1.4664242424242426,3.493939393939394,9.229813664596273,57.826086956521735,32.94409937888199
Marbled Salamander,"Marbled Salamander, 41.4989722222222, -81.2775805555556",9.550000000000011,7.800000000000001,0.2369999885559082,885.3000000000001,26.150000000000034,-6.5499999999999545,32.7,18.650000000000034,-1.1499999999999773,20.850000000000023,-1.9499999999999886,1209.8,116.7,70.2,13.3,343.6,240.9,332.1,256,165,201,5,Somewhat poorly drained,53,1,None,NA,NA,1,None,NA,NA,0.11828947341755816,17.97999995946884,17.97999995946884,1.6139474079797143,1.774407894736842,0.45723684210526316,31.25986842105263,39.923026285673444,28.817105293273926
Marbled Salamander,"Marbled Salamander, 41.51686812, -73.29033289",10.250000000000057,8.9,0.25999999046325684,868.6,27.350000000000023,-6.749999999999943,34.1,20.650000000000034,-1.0499999999999545,21.350000000000023,-1.0499999999999545,1276.1000000000001,119.5,85.7,9.600000000000001,344.8,273.7,343.5,273.7,165,56,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.10441176417995902,20.177999898791313,20.177999898791313,1.543764702186865,1.5602941176470588,3.357705882805235,3.01393943121939,74.3612109559955,22.624848221287582
Marbled Salamander,"Marbled Salamander, 41.532618, -72.119856",10.850000000000023,9,0.2640000104904175,849.6,28.250000000000057,-5.849999999999966,34.1,6.750000000000057,19.350000000000023,21.750000000000057,-0.049999999999954525,1410,130.4,104.4,8.4,380.3,327.8,335.6,336.5,165,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.14478787833994086,18.395789438564528,18.395789438564528,1.4433939456939697,1.4664242424242426,3.493939393939394,9.229813664596273,57.826086956521735,32.94409937888199
Marbled Salamander,"Marbled Salamander, 41.5635903553, -72.816102896",10.650000000000034,9.3,0.2690000057220459,860.8000000000001,28.150000000000034,-6.349999999999966,34.5,12.050000000000011,-0.44999999999998863,21.750000000000057,-0.44999999999998863,1461.8000000000002,139,102.2,8.4,397.70000000000005,326.40000000000003,371.3,326.40000000000003,165,46,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.15130435335247414,10.924520660446932,10.924520660446932,1.3356521252704703,1.4846511627906978,5.804347826086956,7.010869565217391,36.98913043478261,49.47826086956522
Marbled Salamander,"Marbled Salamander, 41.613889, -71.729167",10.750000000000057,8.200000000000001,0.24800000190734864,836.7,27.55000000000001,-5.649999999999977,33.2,6.9500000000000455,18.950000000000045,21.55000000000001,0.05000000000001137,1353.9,131.3,99.10000000000001,9.200000000000001,361.5,315.5,324.20000000000005,322.1,165,201,1,Excessively drained,201,1,None,NA,NA,1,None,NA,NA,0.047030302780595695,10.312499899715185,10.312499899715185,1.5863030238585039,1.5863030303030303,0.4482424181970683,1.2484848484848485,91.05454545454545,7.696969696969697
Marbled Salamander,"Marbled Salamander, 41.664372, -71.629284",10.650000000000034,8.3,0.2509999990463257,835.4000000000001,27.450000000000045,-5.749999999999943,33.2,6.750000000000057,18.850000000000023,21.350000000000023,-0.049999999999954525,1486.8000000000002,146.8,110.10000000000001,9.700000000000001,397.5,343.5,350.90000000000003,356.5,165,201,1,Excessively drained,201,1,None,NA,NA,1,None,NA,NA,0.05006060544965845,9.279499920736999,9.279499920736999,1.571818176724694,1.5759999999999998,2.4027878785223673,1.2345679012345678,91.24074074074075,7.5246913580246915
Marbled Salamander,"Marbled Salamander, 41.666605, -72.276267",10.350000000000023,9.4,0.2710000038146973,857,27.850000000000023,-6.749999999999943,34.6,6.050000000000011,0.1500000000000341,21.350000000000023,-0.7499999999999432,1489.7,136.4,109.10000000000001,7.6000000000000005,403.6,349.6,362.8,350.1,165,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.14478787833994086,18.395789438564528,18.395789438564528,1.4433939456939697,1.4664242424242426,3.493939393939394,9.229813664596273,57.826086956521735,32.94409937888199
Marbled Salamander,"Marbled Salamander, 41.6869773865, -72.8362579346",10.550000000000011,9.600000000000001,0.27200000286102294,875.9000000000001,28.250000000000057,-6.949999999999989,35.2,11.850000000000023,-0.8499999999999659,21.750000000000057,-0.8499999999999659,1379.5,131,95.60000000000001,8.700000000000001,375.8,303.8,355.3,303.8,165,66,4,Moderately well drained,61,1,None,NA,NA,1,None,NA,NA,0.15721212327480316,24.893737622960046,24.893737622960046,1.634545456279408,1.7285454545454546,0.9175757573861064,10,41,49
Marbled Salamander,"Marbled Salamander, 41.755234, -73.873321",10.550000000000011,9.5,0.2690000057220459,889.2,27.950000000000045,-7.149999999999977,35.1,17.150000000000034,-0.14999999999997726,21.850000000000023,-1.1499999999999773,1187.5,112.7,80.10000000000001,9.600000000000001,322.5,256.3,316.3,262.1,155,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.1556500007212162,22.267142995127614,22.267142995127614,1.434499996304512,1.5218500000000001,1.1275,12,32.279998779296875,55.720001220703125
Marbled Salamander,"Marbled Salamander, 41.8091, -74.031943",10.350000000000023,9.700000000000001,0.2710000038146973,900,27.950000000000045,-7.649999999999977,35.6,17.05000000000001,-0.3499999999999659,21.850000000000023,-1.4499999999999886,1317.3000000000002,126.5,89.9,9.200000000000001,355.8,289.90000000000003,334.6,297,155,71,3,Well drained,69,1,None,NA,NA,1,None,NA,NA,0.09483606374410332,8.81230755436879,8.81230755436879,1.5467213323858917,1.6601639344262296,1.221311475409836,12,43.413934238621444,44.586065761378556
Marbled Salamander,"Marbled Salamander, 41.824517, -72.234571",10.250000000000057,9.5,0.2700000047683716,870.6,27.950000000000045,-7.149999999999977,35.1,5.850000000000023,-0.049999999999954525,21.450000000000045,-1.0499999999999545,1275.2,117.80000000000001,92.5,7.4,343.40000000000003,294.90000000000003,317.6,296.2,165,201,3,Well drained,159,1,None,NA,NA,1,None,NA,NA,0.08842423996238997,14.225999647006393,14.225999647006393,1.3887879154898903,1.4686666666666666,0.8230303059021632,4.096969696969697,74.7030303030303,21.2
Marbled Salamander,"Marbled Salamander, 41.8647268064, -72.3916699737",9.750000000000057,9.5,0.2740000009536743,860.9000000000001,27.250000000000057,-7.449999999999989,34.7,5.4500000000000455,-0.44999999999998863,20.850000000000023,-1.349999999999966,1342.3000000000002,127.80000000000001,94.2,8.4,360.8,299.1,345.1,300.5,165,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.14478787833994086,18.395789438564528,18.395789438564528,1.4433939456939697,1.4664242424242426,3.493939393939394,9.229813664596273,57.826086956521735,32.94409937888199
Marbled Salamander,"Marbled Salamander, 41.8931288496, -74.0765951432",10.250000000000057,9.5,0.2660000085830689,912.4000000000001,27.850000000000023,-7.949999999999989,35.800000000000004,16.950000000000045,-0.6499999999999773,21.850000000000023,-1.7499999999999432,1341.8000000000002,129.5,92.60000000000001,9.4,360.3,299.90000000000003,328.8,306.90000000000003,155,71,3,Well drained,69,1,None,NA,NA,1,None,NA,NA,0.09483606374410332,8.881249859929085,8.881249859929085,1.5467213323858917,1.6601639344262296,1.221311475409836,12,43.413934238621444,44.586065761378556
Marbled Salamander,"Marbled Salamander, 41.9357633333, -72.1469028333",9.750000000000057,9.5,0.2690000057220459,872.6,27.450000000000045,-7.649999999999977,35.1,5.350000000000023,-0.6499999999999773,20.950000000000045,-1.5499999999999545,1389,127.60000000000001,100.80000000000001,6.9,369.70000000000005,321.20000000000005,351.1,321.90000000000003,165,88,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.11659090711989187,12.60210515048943,12.60210515048943,1.4122727262702854,1.4654651162790697,4.016590967774391,9.322727349671451,62.15227309140292,26.252273126081988
Marbled Salamander,"Marbled Salamander, 41.961517, -71.408559",10.350000000000023,9.1,0.2640000104904175,850.1,27.850000000000023,-6.449999999999989,34.300000000000004,6.250000000000057,20.650000000000034,21.350000000000023,-0.5499999999999545,1360.3000000000002,131,101.7,9,366.70000000000005,316.3,322.3,327.6,165,49,6,Poorly drained,8,1,None,NA,NA,1,None,NA,NA,0.12386904701235747,22.105499918460847,22.105499918460847,1.7395833118685655,1.7607142857142855,2.667261909471736,5.157575757575757,64.68484848484849,30.157575757575756
Marbled Salamander,"Marbled Salamander, 41.96666667, -71.75",10.050000000000011,9.200000000000001,0.2660000085830689,858.4000000000001,27.55000000000001,-6.949999999999989,34.5,5.750000000000057,20.350000000000023,21.05000000000001,-1.0499999999999545,1426.8000000000002,131.8,106,8.1,386.1,337,346,342.5,165,81,4,Moderately well drained,51,1,None,NA,NA,1,None,NA,NA,0.11217646997641115,19.045199895203112,19.045199895203112,1.6197647103491952,1.6428235294117646,3.927411780024276,7,61,32
Marbled Salamander,"Marbled Salamander, 42.061321, -74.12846",8.450000000000045,9.200000000000001,0.2660000085830689,890.3000000000001,25.450000000000045,-9.249999999999943,34.7,9.750000000000057,-2.249999999999943,19.650000000000034,-3.249999999999943,1448.5,143.4,98.10000000000001,10.200000000000001,396.20000000000005,324.5,346.20000000000005,329.90000000000003,145,76,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.12065789382904768,9.116823526822468,9.116823526822468,1.3068421163449162,1.356578947368421,6.671052631578947,13.315068493150685,34.06849315068493,52.61643835616438
Marbled Salamander,"Marbled Salamander, 42.078302, -71.181806",10.250000000000057,9,0.2630000114440918,847.1,27.750000000000057,-6.5499999999999545,34.300000000000004,6.250000000000057,20.55000000000001,21.250000000000057,-0.5499999999999545,1308.5,127.4,96.5,8.8,350,305.90000000000003,316.6,311.5,165,81,4,Moderately well drained,51,1,None,NA,NA,1,None,NA,NA,0.11217646997641115,19.045199895203112,19.045199895203112,1.6197647103491952,1.6428235294117646,3.927411780024276,7,61,32
Marbled Salamander,"Marbled Salamander, 42.198891, -71.08689",10.250000000000057,8.200000000000001,0.24800000190734864,836.5,27.05000000000001,-6.0499999999999545,33.1,6.4500000000000455,20.450000000000045,21.05000000000001,-0.44999999999998863,1283.8000000000002,126.2,96.30000000000001,8.8,345,297.2,306.7,309.40000000000003,165,201,3,Well drained,201,1,None,NA,NA,1,None,NA,NA,0.14478787833994086,17.00490003347397,17.00490003347397,1.4433939456939697,1.4664242424242426,3.493939393939394,9.229813664596273,57.826086956521735,32.94409937888199
Marbled Salamander,"Marbled Salamander, 42.237498, -72.650898",9.650000000000034,9.5,0.2670000076293945,896.9000000000001,27.350000000000023,-8.349999999999966,35.7,16.350000000000023,-2.0499999999999545,21.150000000000034,-2.0499999999999545,1330.9,127.7,88.2,9.9,360.3,287,353.8,287,145,30,2,Somewhat excessively drained,201,1,None,NA,NA,1,None,NA,NA,0.1633333365122477,4.900000095367432,4.900000095367432,1.3466666142145791,1.4233333333333333,1.8333333333333335,7.5,70.13333384195963,22.366666793823242
Marbled Salamander,"Marbled Salamander, 42.35706, -72.474804",9.750000000000057,9.5,0.2619999885559082,905.7,27.55000000000001,-8.549999999999955,36.1,21.350000000000023,-1.0499999999999545,21.350000000000023,-2.0499999999999545,1125.6000000000001,106.7,76.9,9.3,303.8,245.20000000000002,303.8,247,165,201,2,Somewhat excessively drained,201,1,None,NA,NA,1,None,NA,NA,0.07430303044842951,12.198000018298625,12.198000018298625,1.4584848403930664,1.4806060606060607,0.8138787676890691,2.466666637767445,82.75272776285807,14.78060624671705
Marbled Salamander,"Marbled Salamander, 42.450289, -71.187542",10.050000000000011,8.6,0.2529999971389771,858.5,27.250000000000057,-6.849999999999966,34.1,5.9500000000000455,20.450000000000045,21.05000000000001,-1.0499999999999545,1311.2,129.3,95.4,9.3,360.1,303,308,315.1,158,69,4,Moderately well drained,50,1,None,NA,NA,1,None,NA,NA,0.07090908898548647,12.120999690815806,12.120999690815806,1.7006060535257514,1.8199999999999998,1.5454545454545454,5.681818181818182,74.63333291718455,19.68484838081129
Marbled Salamander,"Marbled Salamander, 42.704216, -71.792204",8.850000000000023,9.200000000000001,0.2559999942779541,910.7,26.750000000000057,-9.149999999999977,35.9,4.250000000000057,-3.0499999999999545,20.450000000000045,-3.0499999999999545,1313.8000000000002,119.9,91.9,6.9,345.8,306.7,335.90000000000003,306.7,165,49,6,Poorly drained,8,1,None,NA,NA,1,None,NA,NA,0.12386904701235747,20.756799932718277,20.756799932718277,1.7395833118685655,1.7607142857142855,2.667261909471736,5.157575757575757,64.68484848484849,30.157575757575756
Spotted Salamander,"Spotted Salamander, 30.476026, -90.989605",19.450000000000045,9.5,0.37200000286102297,605.3000000000001,32.150000000000034,6.550000000000011,25.6,26.850000000000023,20.05000000000001,26.850000000000023,11.350000000000023,1771.7,186.5,117.60000000000001,13.100000000000001,516.5,381.3,516.5,471.90000000000003,275,201,5,Somewhat poorly drained,69,1,None,NA,NA,1,None,NA,NA,0.19805714275155747,34.65999998152256,34.65999998152256,1.5,1.6252,0.8614285714285714,26.097142857142856,19.9194278717041,53.983428955078125
